service_type,min_day_of_week_AVAILABLE,min_day_of_week_OTW_DROPOFF,min_day_of_week_OTW_PICKUP,min_day_of_week_UNAVAILABLE,days_diff_AVAILABLE,days_diff_OTW_DROPOFF,days_diff_OTW_PICKUP,days_diff_UNAVAILABLE,max_distance_AVAILABLE,max_distance_OTW_DROPOFF,max_distance_OTW_PICKUP,max_distance_UNAVAILABLE,total_distance_AVAILABLE,total_distance_OTW_DROPOFF,total_distance_OTW_PICKUP,total_distance_UNAVAILABLE,max_time_diff_AVAILABLE,max_time_diff_OTW_DROPOFF,max_time_diff_OTW_PICKUP,max_time_diff_UNAVAILABLE,total_time_diff_AVAILABLE,total_time_diff_OTW_DROPOFF,total_time_diff_OTW_PICKUP,total_time_diff_UNAVAILABLE,avg_velocity_AVAILABLE,avg_velocity_OTW_DROPOFF,avg_velocity_OTW_PICKUP,avg_velocity_UNAVAILABLE,is_weekend_AVAILABLE,is_weekend_OTW_DROPOFF,is_weekend_OTW_PICKUP,is_weekend_UNAVAILABLE,is_business_hour_AVAILABLE,is_business_hour_OTW_DROPOFF,is_business_hour_OTW_PICKUP,is_business_hour_UNAVAILABLE,min_date_cos_AVAILABLE,min_date_cos_OTW_DROPOFF,min_date_cos_OTW_PICKUP,min_date_cos_UNAVAILABLE,min_date_sin_AVAILABLE,min_date_sin_OTW_DROPOFF,min_date_sin_OTW_PICKUP,min_date_sin_UNAVAILABLE,start_hour_cos_AVAILABLE,start_hour_cos_OTW_DROPOFF,start_hour_cos_OTW_PICKUP,start_hour_cos_UNAVAILABLE,start_hour_sin_AVAILABLE,start_hour_sin_OTW_DROPOFF,start_hour_sin_OTW_PICKUP,start_hour_sin_UNAVAILABLE,end_hour_cos_AVAILABLE,end_hour_cos_OTW_DROPOFF,end_hour_cos_OTW_PICKUP,end_hour_cos_UNAVAILABLE,end_hour_sin_AVAILABLE,end_hour_sin_OTW_DROPOFF,end_hour_sin_OTW_PICKUP,end_hour_sin_UNAVAILABLE,min_acc_AVAILABLE,min_acc_OTW_DROPOFF,min_acc_OTW_PICKUP,min_acc_UNAVAILABLE,max_acc_AVAILABLE,max_acc_OTW_DROPOFF,max_acc_OTW_PICKUP,max_acc_UNAVAILABLE,mean_acc_AVAILABLE,mean_acc_OTW_DROPOFF,mean_acc_OTW_PICKUP,mean_acc_UNAVAILABLE,median_acc_AVAILABLE,median_acc_OTW_DROPOFF,median_acc_OTW_PICKUP,median_acc_UNAVAILABLE,service_type_is_na,label_is_na,min_day_of_week_AVAILABLE_is_na,min_day_of_week_OTW_DROPOFF_is_na,min_day_of_week_OTW_PICKUP_is_na,min_day_of_week_UNAVAILABLE_is_na,days_diff_AVAILABLE_is_na,days_diff_OTW_DROPOFF_is_na,days_diff_OTW_PICKUP_is_na,days_diff_UNAVAILABLE_is_na,max_distance_AVAILABLE_is_na,max_distance_OTW_DROPOFF_is_na,max_distance_OTW_PICKUP_is_na,max_distance_UNAVAILABLE_is_na,avg_velocity_AVAILABLE_is_na,avg_velocity_UNAVAILABLE_is_na,service_type_GO_RIDE,days_diff_AVAILABLE_1.0,days_diff_AVAILABLE_1,days_diff_OTW_DROPOFF_1.0,days_diff_OTW_DROPOFF_1,days_diff_OTW_PICKUP_1.0,days_diff_OTW_PICKUP_1,days_diff_UNAVAILABLE_1.0,days_diff_UNAVAILABLE_1
0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1,2.3534264305408015,0.02360738833247053,0.38234161249184545,0.0,3.141864942301892,0.027131404336158727,1.7505413458880543,0.0,1015.0,11.0,51.0,0.0,1376.0,69.0,970.0,0.0,8.219995488580532,1.4155515305821946,6.496854479584532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.900968867902419,-0.900968867902419,-0.900968867902419,0.0,0.43388373911755823,0.43388373911755823,0.43388373911755823,0.0,0.2588190451025203,0.2588190451025203,0.2588190451025203,0.0,-0.9659258262890684,-0.9659258262890684,-0.9659258262890684,0.0,0.2588190451025203,0.2588190451025203,0.2588190451025203,0.0,-0.9659258262890684,-0.9659258262890684,-0.9659258262890684,0.0,3.0,3.0,3.0,0.0,595.067,595.067,197.016,0.0,27.790153846153846,77.233375,33.05074666666667,0.0,3.9,3.0,27.642,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,True
1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3040417520854901,0.37196103133511016,0.5781388078536132,0.0,2.6080835041709802,1.4143983229779566,1.6021628853514838,0.0,1046.0,12.0,21.0,0.0,1422.0,625.0,389.0,0.0,6.602743048534127,8.146934340353031,14.827214363149979,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6234898018587336,0.6234898018587336,0.6234898018587336,0.6234898018587336,0.7818314824680298,0.7818314824680298,0.7818314824680298,0.7818314824680298,-0.9659258262890682,-0.9659258262890682,-0.9659258262890682,-1.0,0.258819045102521,0.258819045102521,0.258819045102521,1.2246467991473532e-16,-1.0,-0.9659258262890682,-0.9659258262890682,-1.0,1.2246467991473532e-16,0.258819045102521,0.258819045102521,1.2246467991473532e-16,0.5,0.1,0.5,0.5,8.662,69.482,11.655,0.5,0.8022962962962963,13.316749999999999,5.854684210526316,0.5,0.5,10.068999999999999,9.614,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,False
1,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.825301971326615,0.08556277119458469,1.7116601488206,0.0,2.8264729936409405,3.0255964672545907,3.7204790225326843,0.0,1635.0,14.0,1053.0,0.0,1683.0,1011.0,1655.0,0.0,6.0459315371998725,10.773637272123171,8.092884882850553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22252093395631434,-0.22252093395631434,-0.22252093395631434,-0.22252093395631434,0.9749279121818236,0.9749279121818236,0.9749279121818236,0.9749279121818236,-1.8369701987210297e-16,-1.8369701987210297e-16,-1.8369701987210297e-16,-1.8369701987210297e-16,-1.0,-1.0,-1.0,-1.0,0.2588190451025203,-1.8369701987210297e-16,0.2588190451025203,-1.8369701987210297e-16,-0.9659258262890684,-1.0,-0.9659258262890684,-1.0,0.01,3.0,0.01,0.01,3.473,32.368,29.262,0.01,1.5838333333333334,8.38263725490196,7.80412,0.01,1.505,5.0,6.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,False
0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.4625054752396744,0.3003103388083316,0.05976491462997732,0.004614613076287323,5.256450307062606,4.267942865065274,0.2897199207221349,0.004614613076287323,1170.0,62.0,70.0,48.0,2122.0,831.0,321.0,48.0,8.917634828192922,18.48928316995787,3.249195372584691,0.3460959807215492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6234898018587336,0.6234898018587336,0.6234898018587336,0.6234898018587336,0.7818314824680298,0.7818314824680298,0.7818314824680298,0.7818314824680298,-0.25881904510252063,-0.25881904510252063,-0.25881904510252063,-0.4999999999999998,0.9659258262890683,0.9659258262890683,0.9659258262890683,0.8660254037844387,-0.4999999999999998,-0.4999999999999998,-0.25881904510252063,-0.4999999999999998,0.8660254037844387,0.8660254037844387,0.9659258262890683,0.8660254037844387,3.0,3.0,4.246,3.0,11.228,31.141,96.0,3.168,6.097974358974359,6.416533333333334,15.3955,3.084,6.0,5.532,6.183,3.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False
0,3.0,0.0,3.0,3.0,0.0,1,0.0,0.0,1.6300638155980796,0.0,1.6300638155980796,0.0,2.9111316963577005,0.0,1.6300638155980796,0.0,607.0,0.0,22.0,0.0,783.0,0.0,62.0,0.0,13.384513546472187,0.0,94.64886671214656,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.900968867902419,0.0,-0.900968867902419,-0.900968867902419,0.43388373911755823,0.0,0.43388373911755823,0.43388373911755823,-1.0,0.0,-1.0,-1.0,1.2246467991473532e-16,0.0,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,0.0,-1.0,-1.0,1.2246467991473532e-16,0.0,1.2246467991473532e-16,1.2246467991473532e-16,0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,True,False,False,False,True,False,False,False,False
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.13146490961190482,0.056738090441446974,0.0,0.0,1.8429112997535786,0.26438496297585423,0.0,11.0,17.0,13.0,0.0,580.0,291.0,203.0,0.0,0.0,22.798902677363856,4.6886003286358395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865474,0.8660254037844384,0.7071067811865474,0.0,-0.7071067811865477,-0.5000000000000004,-0.7071067811865477,0.0,0.7071067811865474,0.8660254037844384,0.8660254037844384,0.0,-0.7071067811865477,-0.5000000000000004,-0.5000000000000004,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,True
1,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,3.645285174721184,0.20807907424125485,0.0,0.0,3.645285174721184,5.464784694474187,0.0,0.0,1546.0,11.0,97.0,0.0,2127.0,1120.0,381.0,0.0,6.169735133519635,17.565379375095603,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6234898018587334,0.6234898018587334,0.6234898018587334,0.6234898018587334,-0.7818314824680299,-0.7818314824680299,-0.7818314824680299,-0.7818314824680299,-1.8369701987210297e-16,-1.8369701987210297e-16,-1.8369701987210297e-16,0.2588190451025203,-1.0,-1.0,-1.0,-0.9659258262890684,0.2588190451025203,0.2588190451025203,-1.8369701987210297e-16,0.2588190451025203,-0.9659258262890684,-0.9659258262890684,-1.0,-0.9659258262890684,0.01,0.01,0.01,4.055,4.09,26.9,0.01,4.055,0.47479999999999994,6.9322212389380535,0.01,4.055,0.01,4.1,0.01,4.055,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,False
1,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0817142575473873,0.1767926207299975,0.017863460168300982,4.105465349865409,4.923025716235708,4.086595059971776,0.08797565839170343,4.598795332698326,1577.0,12.0,25.0,1875.0,2760.0,1169.0,387.0,2161.0,6.421337890742229,12.584894966551234,0.8183782175972413,7.6611120766839305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6234898018587334,0.6234898018587334,0.6234898018587334,0.6234898018587334,-0.7818314824680299,-0.7818314824680299,-0.7818314824680299,-0.7818314824680299,-0.9659258262890682,-0.9659258262890682,-0.9659258262890682,-0.9659258262890682,0.258819045102521,0.258819045102521,0.258819045102521,0.258819045102521,-1.0,-0.9659258262890682,-0.9659258262890682,-0.9659258262890682,1.2246467991473532e-16,0.258819045102521,0.258819045102521,0.258819045102521,0.5,3.0,0.5,0.5,3.667,11.0,16.041,3.0,0.6862972972972973,4.813127118644068,3.651324324324324,1.125,0.5,3.9,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1,0.9101277569279632,0.1061361013851986,0.11314116694189051,0.0,0.9802171956843516,1.1285072637985465,0.5293953694492639,0.0,542.0,11.0,10.0,0.0,744.0,250.0,270.0,0.0,4.742986430730734,16.25050459869907,7.058604925990185,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.900968867902419,-0.900968867902419,-0.900968867902419,0.0,0.43388373911755823,0.43388373911755823,0.43388373911755823,0.0,-0.25881904510252063,-0.25881904510252063,-0.25881904510252063,0.0,-0.9659258262890683,-0.9659258262890683,-0.9659258262890683,0.0,-0.25881904510252063,-0.25881904510252063,-0.25881904510252063,0.0,-0.9659258262890683,-0.9659258262890683,-0.9659258262890683,0.0,3.0,3.0,3.0,0.0,44.593,5.1,28.819,0.0,12.465545454545456,3.891730769230769,9.972535714285714,0.0,4.781499999999999,3.9,3.9,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,True
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1224715340498292,0.30317840764219517,0.02776962231049964,1.1045299722104456,1.2513759574951773,1.890626144332077,0.054274903042381015,1.1045299722104456,151.0,10.0,10.0,118.0,575.0,280.0,70.0,118.0,7.834701646926328,24.308050427126705,2.7912807278938807,33.69752457591189,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.7071067811865479,-0.7071067811865479,-0.8660254037844388,-0.4999999999999997,-0.7071067811865471,-0.7071067811865471,-0.4999999999999997,-0.7071067811865479,-0.7071067811865479,-0.7071067811865479,-0.8660254037844388,-0.7071067811865471,-0.7071067811865471,-0.7071067811865471,-0.4999999999999997,3.0,10.654,3.0,28.413,13.653,29.067,41.471,28.97,4.090644444444445,21.090379310344826,25.470125,28.691499999999998,3.0,24.272,35.686,28.691499999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False
0,5.0,0.0,5.0,0.0,0.0,1,0.0,1,0.02932122943449496,0.0,0.048463783150432566,0.0,0.31063696411192115,0.0,0.5731945852220776,0.0,12.0,0.0,12.0,0.0,581.0,0.0,1480.0,0.0,1.9247729273716283,0.0,1.3942570991888374,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2225209339563146,0.0,-0.2225209339563146,0.0,-0.9749279121818236,0.0,-0.9749279121818236,0.0,0.7071067811865474,0.0,0.7071067811865474,0.0,-0.7071067811865477,0.0,-0.7071067811865477,0.0,0.7071067811865474,0.0,0.8660254037844384,0.0,-0.7071067811865477,0.0,-0.5000000000000004,0.0,5.386,0.0,4.8,0.0,12.856,0.0,12.476,0.0,8.022627118644067,0.0,6.479906040268456,0.0,7.688,0.0,6.078,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,True,False,False,False,True,False,False,False,True
0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.04701940774729191,0.14155922014372832,0.11574498889017029,0.0,0.17872746914653603,12.282570323102012,0.6113893919075213,0.0,10.0,14.0,35.0,0.0,129.0,1810.0,290.0,0.0,4.98774332501961,24.429421637108977,7.589661416783024,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.9009688679024191,-0.9009688679024191,-0.9009688679024191,-0.9009688679024191,-0.433883739117558,-0.433883739117558,-0.433883739117558,-0.433883739117558,-1.0,-1.0,-1.0,-0.9659258262890683,1.2246467991473532e-16,1.2246467991473532e-16,1.2246467991473532e-16,-0.2588190451025208,-1.0,-0.9659258262890683,-1.0,-0.9659258262890683,1.2246467991473532e-16,-0.2588190451025208,1.2246467991473532e-16,-0.2588190451025208,6.429,3.0,3.898,5.961,30.55,18.224,28.191,5.961,11.670357142857142,7.647785714285714,9.048592592592591,5.961,8.2335,9.274000000000001,7.402,5.961,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,False
1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1540900258883131,0.5952108593277409,0.026070644061199015,0.1540900258883131,0.18016066994951213,2.6281956003916154,0.04709509587843573,0.1540900258883131,152.0,12.0,235.0,1423.0,591.0,980.0,505.0,1423.0,1.0974254007076882,9.65459608307124,0.3357274161631062,0.38982719128455884,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6234898018587336,0.6234898018587336,0.6234898018587336,0.6234898018587336,0.7818314824680298,0.7818314824680298,0.7818314824680298,0.7818314824680298,-0.9659258262890682,-0.9659258262890682,-0.9659258262890682,-0.9659258262890682,0.258819045102521,0.258819045102521,0.258819045102521,0.258819045102521,-0.9659258262890682,-0.9659258262890682,-0.9659258262890682,-0.9659258262890682,0.258819045102521,0.258819045102521,0.258819045102521,0.258819045102521,0.5,6.444,0.5,0.5,0.5,121.307,10.0,0.5,0.5,13.833616161616161,1.1785714285714286,0.5,0.5,10.71,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
1,2.0,0.0,2.0,2.0,0.0,1,0.0,0.0,0.00036194728345743574,0.0,0.022844285491836088,0.0,0.0006472158435204434,0.0,0.05284347587341566,0.0,364.0,0.0,116.0,0.0,410.0,0.0,343.0,0.0,0.005682870821155113,0.0,0.5546254027530507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22252093395631434,0.0,-0.22252093395631434,-0.22252093395631434,0.9749279121818236,0.0,0.9749279121818236,0.9749279121818236,0.2588190451025203,0.0,0.2588190451025203,0.2588190451025203,-0.9659258262890684,0.0,-0.9659258262890684,-0.9659258262890684,0.2588190451025203,0.0,0.2588190451025203,0.2588190451025203,-0.9659258262890684,0.0,-0.9659258262890684,-0.9659258262890684,5.597,0.0,4.588,5.597,18.224,0.0,1000.0,5.597,11.7595,0.0,52.07756521739131,5.597,11.6085,0.0,7.359,5.597,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,False,False,False,False,True,False,False,False,False
0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1,0.22209417791424235,0.11489989203130019,0.034956229173365716,0.0,2.3242742211410263,1.4912758152067085,0.1498478539069302,0.0,10.0,10.0,10.0,0.0,580.0,400.0,120.0,0.0,14.426529648461544,13.421482336860377,4.495435617207906,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.9009688679024191,-0.9009688679024191,-0.9009688679024191,0.0,-0.433883739117558,-0.433883739117558,-0.433883739117558,0.0,-0.8660254037844388,-0.8660254037844388,-0.8660254037844388,0.0,-0.4999999999999997,-0.4999999999999997,-0.4999999999999997,0.0,-0.8660254037844388,-0.8660254037844388,-0.8660254037844388,0.0,-0.4999999999999997,-0.4999999999999997,-0.4999999999999997,0.0,3.0,3.0,3.069,0.0,50.011,4.488,3.884,0.0,7.274508474576272,3.971268292682927,3.6065384615384612,0.0,3.9,3.9,3.803,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,True
1,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.8203453121379563,0.16518335084181998,1.4192823830098529,0.0,1.823752992430789,1.7942495745489406,2.8283278179627986,0.0,1711.0,567.0,1363.0,0.0,1905.0,1761.0,2253.0,0.0,3.4464623479007037,3.667971873013167,4.51929877703776,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6234898018587334,0.6234898018587334,0.6234898018587334,0.6234898018587334,-0.7818314824680299,-0.7818314824680299,-0.7818314824680299,-0.7818314824680299,-0.8660254037844388,-0.8660254037844388,-0.8660254037844388,-0.7071067811865479,-0.4999999999999997,-0.4999999999999997,-0.4999999999999997,-0.7071067811865471,-0.7071067811865479,-0.7071067811865479,-0.7071067811865479,-0.7071067811865479,-0.7071067811865471,-0.7071067811865471,-0.7071067811865471,-0.7071067811865471,3.0,3.0,3.0,3.0,3.0,8.5,5.5,3.0,3.0,3.818581967213115,3.4487590361445783,3.0,3.0,3.9,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,False
1,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.9112152256651067,0.4232180875764574,0.02571686025727892,0.0,1.919580355907777,5.995394241607211,0.16288210589154334,0.0,3714.0,95.0,11.0,0.0,4004.0,2961.0,720.0,0.0,1.7258964238931065,7.289233120495088,0.8144105294577167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9009688679024191,-0.9009688679024191,-0.9009688679024191,-0.9009688679024191,-0.433883739117558,-0.433883739117558,-0.433883739117558,-0.433883739117558,0.7071067811865474,0.7071067811865474,0.7071067811865474,0.7071067811865474,-0.7071067811865477,-0.7071067811865477,-0.7071067811865477,-0.7071067811865477,0.8660254037844384,0.8660254037844384,0.7071067811865474,0.7071067811865474,-0.5000000000000004,-0.5000000000000004,-0.7071067811865477,-0.7071067811865477,0.01,3.0,0.01,0.01,3.519,122.4,77.6,0.01,0.13532142857142856,13.577906103286384,6.916287671232877,0.01,0.01,6.572,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,False,False,False,False,False,False,False,False,False
0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.1820960958545732,0.08312316458773028,0.0,0.3006913787204092,2.623583831746753,0.08312316458773028,0.0,0.6013827574408184,626.0,15.0,10.0,824.0,1801.0,552.0,50.0,919.0,5.244254188944092,0.5421075951373715,0.0,2.3557975264275806,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6234898018587334,0.6234898018587334,0.6234898018587334,0.6234898018587334,-0.7818314824680299,-0.7818314824680299,-0.7818314824680299,-0.7818314824680299,0.7071067811865474,0.7071067811865474,0.7071067811865474,0.7071067811865474,-0.7071067811865477,-0.7071067811865477,-0.7071067811865477,-0.7071067811865477,0.7071067811865474,0.7071067811865474,0.7071067811865474,0.7071067811865474,-0.7071067811865477,-0.7071067811865477,-0.7071067811865477,-0.7071067811865477,5.0,5.0,5.0,5.0,108.262,5.0,5.0,28.795,7.575640350877193,5.0,5.0,12.931666666666667,5.0,5.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False
0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.5219968246039356,1.0244914270894308,0.07015712518591315,0.40150298790258093,1.1546737227940902,2.632825630272813,0.08642761888480784,0.6546205349769155,144.0,511.0,10.0,132.0,372.0,891.0,90.0,320.0,11.174261833491197,10.637679314233589,3.4571047553923138,7.3644810184903005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.2225209339563146,-0.2225209339563146,-0.2225209339563146,-0.2225209339563146,-0.9749279121818236,-0.9749279121818236,-0.9749279121818236,-0.9749279121818236,-0.8660254037844388,-0.8660254037844388,-0.8660254037844388,-0.8660254037844388,-0.4999999999999997,-0.4999999999999997,-0.4999999999999997,-0.4999999999999997,-0.8660254037844388,-0.8660254037844388,-0.8660254037844388,-0.8660254037844388,-0.4999999999999997,-0.4999999999999997,-0.4999999999999997,-0.4999999999999997,3.0,3.0,3.0,3.0,5.0,4.464,5.4,4.88,3.9297222222222223,3.702025,4.04,3.92,3.9,3.9,4.0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False
0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.7596205735011374,0.2818161058741588,1.8052174995388335,0.0,3.7721551802276827,1.9772649121679324,1.9432853564600079,0.0,564.0,17.0,814.0,0.0,1202.0,450.0,924.0,0.0,11.29763614710454,15.818119297343458,7.571241648545486,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6234898018587334,0.6234898018587334,0.6234898018587334,0.6234898018587334,-0.7818314824680299,-0.7818314824680299,-0.7818314824680299,-0.7818314824680299,-1.0,-1.0,-1.0,-1.0,1.2246467991473532e-16,1.2246467991473532e-16,1.2246467991473532e-16,1.2246467991473532e-16,-1.0,-1.0,-1.0,-1.0,1.2246467991473532e-16,1.2246467991473532e-16,1.2246467991473532e-16,1.2246467991473532e-16,3.0,3.216,3.0,3.0,5.36,92.9,27.085,3.0,3.575924528301887,17.769651162790698,6.054307692307693,3.0,3.482,8.576,3.422,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,False
1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8975438195801131,0.9072000508573008,0.0,0.7715297079606742,2.22230830492849,1.3854874648983853,0.0,0.9851400408448061,1003.0,461.0,10.0,1108.0,2187.0,831.0,140.0,1440.0,3.658120666548955,6.002111761292643,0.0,2.4628501021120153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6234898018587336,0.6234898018587336,0.6234898018587336,0.6234898018587336,0.7818314824680298,0.7818314824680298,0.7818314824680298,0.7818314824680298,0.5000000000000001,0.7071067811865474,0.7071067811865474,0.5000000000000001,-0.8660254037844386,-0.7071067811865477,-0.7071067811865477,-0.8660254037844386,0.7071067811865474,0.7071067811865474,0.7071067811865474,0.7071067811865474,-0.7071067811865477,-0.7071067811865477,-0.7071067811865477,-0.7071067811865477,0.01,0.01,0.01,0.01,3.9,5.5,0.01,4.1,0.05987179487179487,3.3165641025641026,0.01,1.373333333333333,0.01,3.9,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.944537211707208,0.40564018601149676,0.2944078259338026,0.0,9.3741970869412,12.357242962848233,0.808238426731743,0.0,2578.0,12.0,10.0,0.0,3299.0,2131.0,420.0,0.0,10.229496669593308,20.875680275107293,6.92775794341494,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7071067811865475,-0.7071067811865475,-0.7071067811865475,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,-0.8660254037844387,-0.8660254037844387,-0.7071067811865475,0.0,0.49999999999999994,0.49999999999999994,0.7071067811865476,0.0,4.288,3.0,3.0,0.0,1000.0,1200.0,1000.0,0.0,36.928108108108106,239.1650981308411,29.61267441860465,0.0,8.576,9.648,6.524,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,False,False,True
0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0670352280574544,0.18866357264602704,0.11240499223941613,2.05306560104003,2.2035019277592145,2.365860140633296,0.34497671118459433,2.05306560104003,1302.0,11.0,11.0,1387.0,1362.0,1100.0,180.0,1387.0,5.824234170288673,7.74281500570897,6.899534223691886,5.3287931966431925,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.9009688679024191,-0.9009688679024191,-0.9009688679024191,-0.9009688679024191,-0.433883739117558,-0.433883739117558,-0.433883739117558,-0.433883739117558,-0.25881904510252063,-0.25881904510252063,-0.25881904510252063,-0.25881904510252063,-0.9659258262890683,-0.9659258262890683,-0.9659258262890683,-0.9659258262890683,-0.25881904510252063,-0.25881904510252063,-0.25881904510252063,-0.25881904510252063,-0.9659258262890683,-0.9659258262890683,-0.9659258262890683,-0.9659258262890683,3.0,3.0,3.0,3.0,3.0,7.388,5.541,3.0,3.0,4.345891891891892,3.4582631578947365,3.0,3.0,3.404,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False
